p_bias,max_step_size,time,success,cost
0.05,2.0,14.372095166007057,False,inf
0.05,2.0,0.5156261899974197,True,4.53702448397783
0.05,2.0,4.037220897007501,True,1.5876247701752646
0.05,2.0,0.0592584800033364,True,1.4393175649105965
0.05,2.0,0.2398770379950292,True,3.3434764082331103
0.2,0.5,0.2256634760124143,True,1.7094314024624433
0.2,0.5,0.046697582991328,True,1.8867398761368095
0.2,0.5,0.6347822719835676,True,1.8134059254112345
0.2,0.5,0.0578209970262832,True,2.337690979811609
0.2,0.5,2.3899161239969544,True,1.6858808236120015
0.2,1.0,12.958566824992886,False,inf
0.2,1.0,0.0547434210020583,True,1.4542829573222982
0.2,1.0,1.895017146016471,True,1.3573280777588217
0.2,1.0,0.0431709239783231,True,1.318338837280795
0.2,1.0,7.265465427015442,True,1.5511981680588307
0.2,2.0,2.397383743023965,True,1.771004236477861
0.2,2.0,0.3295041729870718,True,4.061301696168106
0.2,2.0,0.5039872039924376,True,3.100329593831372
0.2,2.0,11.753554975002771,False,inf
0.2,2.0,0.2275050629978068,True,1.8695542640327092
0.05,0.5,0.1069791750051081,True,1.7207956886436528
0.05,0.5,0.205886530020507,True,1.8071859756128612
0.05,0.5,13.339225250994788,False,inf
0.05,0.5,0.1646910090057645,True,1.6637225805882618
0.05,0.5,1.949455988011323,True,2.24824153545478
0.05,1.0,0.1343748070066794,True,1.3560143860504632
0.05,1.0,0.17307620801148,True,2.552838429489965
0.05,1.0,0.1051128640247043,True,1.4384093741310595
0.05,1.0,0.3006535279855598,True,1.742806744003319
0.05,1.0,0.2588061050046235,True,3.872369412866406
0.05,2.0,10.7857697380241,True,2.534590112767446
0.05,2.0,13.30867158601177,False,inf
0.05,2.0,0.8343551800062414,True,2.5635757170494973
0.05,2.0,6.575002737023169,True,1.570628630711311
0.05,2.0,15.554936384985922,False,inf
0.2,0.5,0.0253862840181682,True,1.3440000004606596
0.2,0.5,0.0420809750212356,True,1.2298162388690816
0.2,0.5,0.0981333699892275,True,2.102306234842143
0.2,0.5,0.0520324450044427,True,1.3903439441304826
0.2,0.5,4.87261161999777,True,2.5406456491338973
0.2,1.0,0.055652620998444,True,1.501404897961848
0.2,1.0,0.3728466989996377,True,1.228892996714112
0.2,1.0,0.0732055959815625,True,1.4238630170750135
0.2,1.0,0.0686704929976258,True,1.4911077680379163
0.2,1.0,0.2018482809944544,True,1.7435458930059182
0.2,2.0,0.4891973769990727,True,5.2922682765324325
0.2,2.0,2.422733989020344,True,4.166573803691055
0.2,2.0,1.6202167950104922,True,4.7254000985166185
0.2,2.0,1.3624622269999236,True,5.345890036134311
0.2,2.0,0.0809109549736604,True,2.0768393781170174
0.05,0.5,0.3060521550069097,True,2.171033263013037
0.05,0.5,13.826315714017255,False,inf
0.05,0.5,14.412271834997227,False,inf
0.05,0.5,13.40065357502317,False,inf
0.05,0.5,14.202856969990536,False,inf
0.05,1.0,0.2444274369918275,True,1.8569962496027568
0.05,1.0,0.0407493720122147,True,2.236536293477761
0.05,1.0,0.0597228580154478,True,1.5699247901161706
0.05,1.0,0.1760236000118311,True,1.826937713611824
0.05,1.0,0.0802393579797353,True,1.323816045804474
0.05,2.0,2.886608847009484,True,3.0122978561118368
0.05,2.0,4.939838064019568,True,1.644700381073
0.05,2.0,0.099724014988169,True,3.123018369375755
0.05,2.0,0.0991702400206122,True,2.062255985170141
0.05,2.0,3.565759339981014,True,2.2229824706472647
0.2,0.5,11.674343756982124,False,inf
0.2,0.5,0.4034109089989215,True,1.2272279525873306
0.2,0.5,0.0293824889813549,True,1.4596348740067282
0.2,0.5,12.761485451017506,False,inf
0.2,0.5,0.2030909050081391,True,1.8449725735313935
0.2,1.0,0.2854348739783745,True,2.6931763439718943
0.2,1.0,0.0262992559873964,True,1.488314635228015
0.2,1.0,12.10381052500452,True,1.5970660537929813
0.2,1.0,0.032496102998266,True,1.7601991094808764
0.2,1.0,0.2271437010203953,True,4.722353208743344
0.2,2.0,0.6139715290046297,True,3.1239619032817587
0.2,2.0,3.45553098799428,True,2.7715648307843184
0.2,2.0,9.907114085013744,True,3.2043338634596283
0.2,2.0,3.3720810759987216,True,1.7899809725273554
0.2,2.0,6.074895800004015,True,3.202400970292658
0.05,0.5,8.484977259999141,True,3.1350895738303173
0.05,0.5,0.1768070840043947,True,1.5863859995810363
0.05,0.5,14.299356670991983,False,inf
0.05,0.5,0.0848555470001883,True,1.6771276204924013
0.05,0.5,12.921032687008848,False,inf
0.05,1.0,15.090619288006565,False,inf
0.05,1.0,0.0454478350002318,True,1.873149430340064
0.05,1.0,0.5028731580241583,True,3.891845740378936
0.05,1.0,4.343607733986573,True,2.3465878668411446
0.05,1.0,15.524498587008566,False,inf
0.05,2.0,6.318182023009285,True,2.158930856849795
0.05,2.0,0.2282782109978143,True,2.8210751726195995
0.05,2.0,2.5612935019889846,True,1.9607300189951145
0.05,2.0,9.619875617005164,True,2.1821271431131
0.05,2.0,6.258090471994365,True,1.4793434718604663
0.2,0.5,6.709505143982824,True,1.4766017428510103
0.2,0.5,0.0246296190016437,True,1.5090263739247178
0.2,0.5,0.1479528780037071,True,2.206844454631301
0.2,0.5,3.766026963014156,True,2.1512970837491907
0.2,0.5,10.819144940003753,False,inf
0.2,1.0,0.0779273860098328,True,2.351707022382284
0.2,1.0,0.0314264070184435,True,1.413080490152972
0.2,1.0,1.5451464240031785,True,1.9984771943016248
0.2,1.0,14.457785741018595,False,inf
0.2,1.0,11.833810744981747,True,3.840433707247388
0.2,2.0,7.383317564002937,True,3.5143500824889475
0.2,2.0,0.2546951499825809,True,3.2091633313469936
0.2,2.0,11.273636001977138,False,inf
0.2,2.0,0.9541542940132786,True,3.140016722622842
0.2,2.0,8.21896222999203,True,3.157440159535821
0.05,0.5,13.505516056000488,False,inf
0.05,0.5,13.1129533140047,False,inf
0.05,0.5,0.2525248879974242,True,2.0198137752454643
0.05,0.5,0.3932355970027856,True,2.1885107795153007
0.05,0.5,14.22760112999822,False,inf
0.05,1.0,3.690964485984296,True,2.438759303570217
0.05,1.0,0.1480924229836091,True,1.9436115037611956
0.05,1.0,13.47023745800834,True,1.6740615947076072
0.05,1.0,0.2312550749920774,True,2.298472544764122
0.05,1.0,0.7005484650144354,True,3.063349834436272
0.05,2.0,0.6779538250120822,True,4.761624441520444
0.05,2.0,2.057052703981753,True,3.837652338294297
0.05,2.0,13.43429885499063,False,inf
0.05,2.0,1.509659417992225,True,1.636829425936008
0.05,2.0,0.5275697559991386,True,4.505091713479003
0.2,0.5,8.775064081972232,True,2.171524836293645
0.2,0.5,0.1039787039917428,True,1.0969676706889566
0.2,0.5,0.1620822109980508,True,1.3886922390157774
0.2,0.5,0.2050165119871962,True,1.403581851551979
0.2,0.5,0.4601092709926888,True,1.7363358254712613
0.2,1.0,0.049063611018937,True,1.2576905480281897
0.2,1.0,0.0379516510001849,True,1.9617097852371472
0.2,1.0,14.492707518016688,False,inf
0.2,1.0,14.414393138984453,False,inf
0.2,1.0,0.0146949809859506,True,0.9962366581891656
0.2,2.0,11.603743956977269,False,inf
0.2,2.0,1.7701985060120933,True,2.294709312971378
0.2,2.0,9.581705640011933,True,1.748667529500608
0.2,2.0,11.908206095016794,False,inf
0.2,2.0,0.210008939000545,True,2.1387900587530653
0.05,0.5,0.0954950280138291,True,1.3789690231487892
0.05,0.5,14.741413598996589,False,inf
0.05,0.5,0.1284631930175237,True,2.0028058637256505
0.05,0.5,5.237826152006164,True,1.6348426812686516
0.05,0.5,14.722778845985886,False,inf
0.05,1.0,0.1032540960004553,True,1.394637298065636
0.05,1.0,0.217571333021624,True,1.735822406051281
0.05,1.0,15.258521551993908,False,inf
0.05,1.0,4.109352466999553,True,1.556164954911116
0.05,1.0,15.7155801350018,False,inf
0.05,2.0,8.291567326989025,True,1.6354644364732267
0.05,2.0,3.164708802010864,True,1.547068352209659
0.05,2.0,0.1395020979980472,True,1.447552473961443
0.05,2.0,1.161899591999827,True,2.556146009813335
0.05,2.0,0.5276414130057674,True,1.772628093364316
0.2,0.5,0.0239228899881709,True,1.4969794961609495
0.2,0.5,0.0555429000232834,True,1.482565910446611
0.2,0.5,0.0548923239985015,True,1.530976546715242
0.2,0.5,12.108297786995536,False,inf
0.2,0.5,1.6670393249951303,True,2.169519625122478
0.2,1.0,12.89565729800961,False,inf
0.2,1.0,0.0584143729938659,True,1.2510821802287375
0.2,1.0,4.857486901979428,True,1.253583543527324
0.2,1.0,0.03159333000076,True,1.496341852240047
0.2,1.0,12.76486914398265,True,1.4764685544302096
0.2,2.0,7.489993904018775,True,2.3902380929658222
0.2,2.0,5.120069280004827,True,1.96300663768348
0.2,2.0,0.9659692810091656,True,1.5723032895288465
0.2,2.0,12.458792544988682,False,inf
0.2,2.0,2.1230912800238,True,2.3685108026403725
0.05,0.5,7.328674296004465,True,1.7682833118183705
0.05,0.5,2.5275167799845804,True,1.120743253494332
0.05,0.5,0.2247237550036516,True,2.101496296509859
0.05,0.5,12.899212102987804,False,inf
0.05,0.5,0.0736986089905258,True,1.2196884325536024
0.05,1.0,0.2782544439833145,True,1.4934787471585325
0.05,1.0,15.815687371999957,False,inf
0.05,1.0,0.0777162549784407,True,2.314199810611057
0.05,1.0,0.2846714339975733,True,3.1865501685627065
0.05,1.0,1.906333253980847,True,2.341964135345691
0.05,2.0,10.956056677998276,True,2.290431636853212
0.05,2.0,2.1387259110051677,True,5.520274514244923
0.05,2.0,0.0922617739997804,True,2.1477481537132226
0.05,2.0,0.5505689190176781,True,4.371312324998117
0.05,2.0,0.1528441050031688,True,2.7412529614598813
0.2,0.5,0.0660507289867382,True,1.8580063675403555
0.2,0.5,10.98232443499728,False,inf
0.2,0.5,1.413879644998815,True,3.253333352093988
0.2,0.5,0.0347737820120528,True,1.3001042795540554
0.2,0.5,11.861853320006048,False,inf
0.2,1.0,1.1195268190058414,True,3.4979805662870587
0.2,1.0,0.0829571790236514,True,1.5661382504512942
0.2,1.0,4.889231298991945,True,1.7844273702877784
0.2,1.0,5.543033293011831,True,1.6958235469355916
0.2,1.0,8.732638996996684,True,1.6188529622246446
0.2,2.0,8.455135771015193,True,2.1276229311504617
0.2,2.0,2.711930329009192,True,2.468270056827389
0.2,2.0,12.746927430009237,False,inf
0.2,2.0,0.2835546639980748,True,1.866893687888896
0.2,2.0,1.9339468620019036,True,2.7725948213013347
0.05,0.5,12.642034427990438,False,inf
0.05,0.5,4.132865316991229,True,1.7720085755386448
0.05,0.5,14.160889908001993,False,inf
0.05,0.5,0.1497899960086215,True,1.657392653840566
0.05,0.5,0.0970840670051984,True,2.005656422982412
0.05,1.0,0.3513562550069764,True,2.521360866742727
0.05,1.0,15.27859155301121,False,inf
0.05,1.0,0.1829557419987395,True,1.5301265333476686
0.05,1.0,0.432825177005725,True,4.0210238772967495
0.05,1.0,0.8907568519935012,True,1.9877659929975904
0.05,2.0,13.740826911001932,False,inf
0.05,2.0,0.6376980950008146,True,3.4517725995479003
0.05,2.0,0.3846571459725965,True,5.161876022600716
0.05,2.0,0.2066504589747637,True,3.9791454242830695
0.05,2.0,1.5087111059983729,True,5.210752041319607
0.2,0.5,0.0659468049998395,True,2.525502797545748
0.2,0.5,7.712321250990499,True,3.378522262149404
0.2,0.5,12.214886057015974,False,inf
0.2,0.5,2.9631868909928016,True,2.7764205938162325
0.2,0.5,10.863589988002786,False,inf
0.2,1.0,3.7052416729857214,True,2.144963981029094
0.2,1.0,0.2243020510068163,True,2.4445293782149906
0.2,1.0,0.027043489011703,True,1.588305969913227
0.2,1.0,13.762483158003306,False,inf
0.2,1.0,0.0647569099965039,True,1.3704171782822427
0.2,2.0,11.542816678003874,True,1.4072824247985594
0.2,2.0,1.6816833910124842,True,2.391454933032414
0.2,2.0,2.767658589000348,True,1.7728980282271432
0.2,2.0,4.816175793006551,True,1.802155075210724
0.2,2.0,0.2410748940019402,True,2.584437708238851
0.05,0.5,13.979900840000482,False,inf
0.05,0.5,0.1475166460149921,True,1.21028484154504
0.05,0.5,0.1172639990109019,True,1.495792648923838
0.05,0.5,0.4111199010221753,True,1.75204648324736
0.05,0.5,4.173464947991306,True,1.7519066587858791
0.05,1.0,0.4835168700083159,True,5.497346325218157
0.05,1.0,1.6758354030025655,True,4.171304415943148
0.05,1.0,1.004734519025078,True,1.7512102442783628
0.05,1.0,0.1085759660054463,True,2.1664004515052437
0.05,1.0,0.1349321430025156,True,1.5241614454180494
0.05,2.0,0.7084629320015665,True,3.565189840926653
0.05,2.0,1.4854479409987107,True,2.586833310874435
0.05,2.0,0.6231550889788195,True,3.4712522721024297
0.05,2.0,0.5320643510203809,True,1.8869537855572396
0.05,2.0,14.358559837011851,False,inf
0.2,0.5,11.602812825993167,True,4.156034506199906
0.2,0.5,9.742683724005474,True,1.3037111180501983
0.2,0.5,11.081621577992337,False,inf
0.2,0.5,0.0350565720000304,True,1.8352799260066053
0.2,0.5,0.0444930289813783,True,1.2890582545860978
0.2,1.0,8.616459292010404,True,1.957038986007862
0.2,1.0,3.947853572986787,True,1.4014149837503105
0.2,1.0,13.858468755002832,False,inf
0.2,1.0,6.155927162995795,True,1.820676067708732
0.2,1.0,0.0131329010182525,True,1.2183770859622278
0.2,2.0,12.571337547007715,False,inf
0.2,2.0,3.3105802570062224,True,2.1127860982978883
0.2,2.0,5.5791106010146905,True,1.4039012269273834
0.2,2.0,0.5061527859943453,True,3.866116835494026
0.2,2.0,13.437551384005928,False,inf
0.05,0.5,14.598971932020504,False,inf
0.05,0.5,13.698759346996669,False,inf
0.05,0.5,0.0876561310142278,True,1.5061248357028063
0.05,0.5,14.335261820000596,False,inf
0.05,0.5,0.0820731919957324,True,1.5488777347917386
0.05,1.0,5.130823580984725,True,2.2616802940444014
0.05,1.0,0.0493827880127355,True,1.2913148835484725
0.05,1.0,0.215010864980286,True,2.444650169934698
0.05,1.0,0.0857384160044603,True,0.9947012210839248
0.05,1.0,0.2380447399918921,True,3.9757548900294255
0.05,2.0,4.240992131002713,True,2.013778964045746
0.05,2.0,0.3495280090137385,True,2.051713011325616
0.05,2.0,0.1499071899743285,True,2.936258947917524
0.05,2.0,4.560637932998361,True,2.20428586040905
0.05,2.0,6.985018998995656,True,1.4529998512854254
0.2,0.5,0.0399765729962382,True,1.3892591867425037
0.2,0.5,0.3271755099995062,True,1.432703577534287
0.2,0.5,11.735706848005066,False,inf
0.2,0.5,0.6063802209973801,True,1.9413158183644963
0.2,0.5,11.68402249601786,False,inf
0.2,1.0,0.1194812659814488,True,1.5098540729686567
0.2,1.0,2.278162777016405,True,1.435366938583599
0.2,1.0,0.0591592350101564,True,2.0601624750031364
0.2,1.0,0.061807633988792,True,2.2982116428394948
0.2,1.0,13.44955676101381,False,inf
0.2,2.0,5.046439743979136,True,1.548557449126838
0.2,2.0,3.8983602260123007,True,2.105575425161877
0.2,2.0,13.370634199003687,False,inf
0.2,2.0,0.5357895699853543,True,4.169086028217188
0.2,2.0,1.030349534994457,True,3.1419532754111987
0.05,0.5,1.0220559680019503,True,1.7689555274183288
0.05,0.5,0.0626356079883407,True,2.0371657441455486
0.05,0.5,12.39016500400612,False,inf
0.05,0.5,0.1689087520062457,True,1.7530150501312356
0.05,0.5,0.0882712969905696,True,1.3780869887731255
0.05,1.0,0.0705434380215592,True,1.4405367650313363
0.05,1.0,0.1006425739906262,True,1.7160011759857925
0.05,1.0,15.313410731992915,False,inf
0.05,1.0,0.2306570909859147,True,2.2272570007517967
0.05,1.0,15.977981204981916,False,inf
0.05,2.0,0.306934396008728,True,2.9421333119640845
0.05,2.0,0.1120718250167556,True,2.0270959675692763
0.05,2.0,4.2330447690037545,True,2.8140898074152223
0.05,2.0,2.241814762004651,True,2.5971207674290158
0.05,2.0,4.7603371139848605,True,3.268548618236313
0.2,0.5,12.567645712988451,False,inf
0.2,0.5,11.36104524298571,False,inf
0.2,0.5,11.38300334601081,False,inf
0.2,0.5,10.555266229988774,True,2.63450077732488
0.2,0.5,0.0280529820010997,True,1.5386205607707957
0.2,1.0,0.0544666390051133,True,1.9273565256600784
0.2,1.0,4.6938060840184335,True,2.0973159044544136
0.2,1.0,13.016028276993891,False,inf
0.2,1.0,14.59522478299914,False,inf
0.2,1.0,1.1265074310067575,True,5.036949137502727
0.2,2.0,1.3517741360119544,True,4.862095195212064
0.2,2.0,4.116802763979649,True,4.015187936088223
0.2,2.0,11.572742046992062,False,inf
0.2,2.0,0.0943282519874628,True,2.159864714359133
0.2,2.0,0.2809431420173496,True,3.0320249994163087
0.05,0.5,0.0864387199981138,True,1.5438493681364729
0.05,0.5,0.4737499909824691,True,1.6583242376396483
0.05,0.5,1.357929218997015,True,1.6546827384955358
0.05,0.5,13.732407839008374,False,inf
0.05,0.5,2.7779224600235466,True,3.4854253527449277
0.05,1.0,0.2007521160121541,True,1.8941786380172785
0.05,1.0,2.571811597998021,True,1.7349174503942
0.05,1.0,0.1062561029975768,True,2.4075380522927743
0.05,1.0,15.841516454005614,False,inf
0.05,1.0,1.9297979830007532,True,1.787678776160073
0.05,2.0,1.4313993059913628,True,2.2515432706957523
0.05,2.0,0.4908364930015523,True,3.848107257072288
0.05,2.0,14.455704457010144,False,inf
0.05,2.0,1.4048869630205445,True,3.5141331074952658
0.05,2.0,6.692535278998548,True,1.636921471509465
0.2,0.5,12.069552663015202,False,inf
0.2,0.5,2.714669801993296,True,2.243325813781014
0.2,0.5,0.0750577290018554,True,1.9960033598328288
0.2,0.5,0.0413380679965484,True,1.5835287997588492
0.2,0.5,11.285283648991026,False,inf
0.2,1.0,0.030570428003557,True,1.8942421766749016
0.2,1.0,1.0813106069981586,True,1.633261223678549
0.2,1.0,0.056847473984817,True,1.1473808479851728
0.2,1.0,0.0325484850036446,True,1.3333400128943655
0.2,1.0,13.18788204601151,True,2.0928179100101256
0.2,2.0,12.599241486983374,False,inf
0.2,2.0,0.4679679340042639,True,2.7584236060921428
0.2,2.0,12.11107078299392,False,inf
0.2,2.0,0.3161374419869389,True,3.748872520026444
0.2,2.0,0.5231762909970712,True,5.087785456122892
0.05,0.5,0.2895197769976221,True,2.4234485370295737
0.05,0.5,7.632436829007929,True,1.4892519067814558
0.05,0.5,13.445319810998626,False,inf
0.05,0.5,0.0955590730009134,True,1.673254568413645
0.05,0.5,0.0289144100097473,True,1.5068079014832867
0.05,1.0,6.365569293993758,True,1.4129043534393226
0.05,1.0,0.07771017900086,True,1.27415141895946
0.05,1.0,0.4644745199766475,True,3.0830246304246067
0.05,1.0,15.59532250999473,False,inf
0.05,1.0,4.153343751997454,True,6.010140908168517
0.05,2.0,0.7825995870225597,True,4.68377771731342
0.05,2.0,4.031998551014112,True,1.5211802194471535
0.05,2.0,9.41984755199519,True,2.8292826746608792
0.05,2.0,0.3839423859899398,True,3.890848767512138
0.05,2.0,1.0748598149803,True,2.0502500427613306
0.2,0.5,11.866718425997531,False,inf
0.2,0.5,0.0342766490066424,True,1.5094533682993512
0.2,0.5,11.655187844997272,False,inf
0.2,0.5,10.3452234879951,True,2.022315975655145
0.2,0.5,10.771247755998049,False,inf
0.2,1.0,0.0170268570072948,True,1.4075644556027669
0.2,1.0,14.063555318018189,False,inf
0.2,1.0,0.0224974209850188,True,1.6554032241379384
0.2,1.0,0.026245827000821,True,1.4947495490104807
0.2,1.0,1.0761463689850643,True,4.40525895901379
0.2,2.0,0.0345833940082229,True,1.3914740332852489
0.2,2.0,10.09798003200558,True,1.7815069711679676
0.2,2.0,0.237288703006925,True,2.656424706856927
0.2,2.0,0.9210766879841684,True,2.932367335603462
0.2,2.0,8.471656555018853,True,2.1930566127936792
0.05,0.5,12.73933130298974,False,inf
0.05,0.5,0.117800243984675,True,2.157832491866458
0.05,0.5,0.0871810679964255,True,1.2701165582632887
0.05,0.5,10.695676200994058,True,1.3041803720494816
0.05,0.5,0.1144175989902578,True,1.2506863855086034
0.05,1.0,1.5716867040027864,True,3.630575047931575
0.05,1.0,0.0454364510078448,True,1.8972969304677307
0.05,1.0,0.4656577080022543,True,4.108024728397905
0.05,1.0,0.6912566510145552,True,1.9022428213774285
0.05,1.0,0.2903748500102665,True,3.876767738814003
0.05,2.0,3.437578727985965,True,1.6192249218284067
0.05,2.0,5.775927832990419,True,3.8098256481631454
0.05,2.0,6.758101026003715,True,2.2952228947726496
0.05,2.0,4.877234932995634,True,2.234449696997028
0.05,2.0,1.218550391989993,True,3.11323398033902
0.2,0.5,3.046905694005545,True,1.8181476210859957
0.2,0.5,0.0662054989952594,True,1.417049260742768
0.2,0.5,12.14035591200809,False,inf
0.2,0.5,12.218561897985635,False,inf
0.2,0.5,11.428745773009725,False,inf
0.2,1.0,0.0188766159990336,True,1.4248628654688211
0.2,1.0,14.097640670021065,False,inf
0.2,1.0,1.6487485420075243,True,3.478495159119861
0.2,1.0,0.0706046189879998,True,1.3861928739916716
0.2,1.0,0.0421221120050177,True,1.7136322729015532
0.2,2.0,7.805706359009491,True,1.9996845234038445
0.2,2.0,2.6530300669837743,True,2.3404339781767485
0.2,2.0,11.860311213997193,False,inf
0.2,2.0,0.2041098960035015,True,4.371499032893466
0.2,2.0,0.0724709309870377,True,2.311075232885279
0.05,0.5,13.808519760001218,False,inf
0.05,0.5,13.745056946005208,False,inf
0.05,0.5,3.637612591002835,True,3.085631002673807
0.05,0.5,0.6021840590110514,True,3.1270759766618093
0.05,0.5,12.076897360006114,False,inf
0.05,1.0,0.2331572149996645,True,1.276573649797608
0.05,1.0,0.1500023150001652,True,1.3763376529615847
0.05,1.0,15.100865281012377,False,inf
0.05,1.0,15.7874958239845,False,inf
0.05,1.0,5.065262023010291,True,1.391830091575868
0.05,2.0,13.997323279996635,False,inf
0.05,2.0,14.407091883011162,False,inf
0.05,2.0,0.4393036269757431,True,1.876588427880616
0.05,2.0,12.972335494996514,False,inf
0.05,2.0,0.6625167050224263,True,2.8364099033802623
0.2,0.5,11.738800908002304,False,inf
0.2,0.5,0.5187608269916382,True,2.2682807532875398
0.2,0.5,11.713754333002726,False,inf
0.2,0.5,11.693377866991796,False,inf
0.2,0.5,0.0339968629996292,True,1.6279211952919992
0.2,1.0,0.0790920669969637,True,2.112151143989633
0.2,1.0,0.0461466019914951,True,1.5870298347666243
0.2,1.0,0.0486535709933377,True,1.7955322064565165
0.2,1.0,13.625190434016986,False,inf
